"r1","id1","grp","es1","r3","id2","id3","div"
"madinatachshamal","8","0","QAT",NA,NA,NA,NA
"ummsalal","9","0","QAT",NA,NA,NA,NA
"saintbenoit","1","0","REU",NA,NA,NA,NA
"saintdenis","2","0","REU",NA,NA,NA,NA
"saintpaul","3","0","REU",NA,NA,NA,NA
"saintpierre","4","0","REU",NA,NA,NA,NA
"adygey","1","0","RUS",NA,NA,NA,NA
"agaburyat","2","13","RUS",NA,NA,NA,NA
"altay","3","0","RUS",NA,NA,NA,NA
"amur","4","0","RUS",NA,NA,NA,NA
"arkhangelsk","5","5","RUS",NA,NA,NA,NA
"astrakhan","6","0","RUS",NA,NA,NA,NA
"bashkortostan","7","0","RUS",NA,NA,NA,NA
"belgorod","8","0","RUS",NA,NA,NA,NA
"bryansk","9","0","RUS",NA,NA,NA,NA
"buryat","10","0","RUS",NA,NA,NA,NA
"chechnya","11","0","RUS",NA,NA,NA,NA
"chelyabinsk","12","0","RUS",NA,NA,NA,NA
"chita","13","13","RUS",NA,NA,NA,NA
"chukot","14","14","RUS",NA,NA,NA,NA
"chuvash","15","0","RUS",NA,NA,NA,NA
"cityofstpetersburg","16","0","RUS",NA,NA,NA,NA
"dagestan","17","0","RUS",NA,NA,NA,NA
"evenk","18","40","RUS",NA,NA,NA,NA
"gornoaltay","19","0","RUS",NA,NA,NA,NA
"ingush","20","0","RUS",NA,NA,NA,NA
"irkutsk","21","21","RUS",NA,NA,NA,NA
"ivanovo","22","0","RUS",NA,NA,NA,NA
"kabardinbalkar","23","0","RUS",NA,NA,NA,NA
"kaliningrad","24","0","RUS",NA,NA,NA,NA
"kalmyk","25","0","RUS",NA,NA,NA,NA
"kaluga","26","0","RUS",NA,NA,NA,NA
"kamchatka","27","27","RUS",NA,NA,NA,NA
"karachaycherkess","28","0","RUS",NA,NA,NA,NA
"karelia","29","0","RUS",NA,NA,NA,NA
"kemerovo","30","0","RUS",NA,NA,NA,NA
"khabarovsk","31","0","RUS",NA,NA,NA,NA
"khakass","32","0","RUS",NA,NA,NA,NA
"khantymansiy","33","33","RUS",NA,NA,NA,NA
"kirov","34","0","RUS",NA,NA,NA,NA
"komipermyak","35","35","RUS",NA,NA,NA,NA
"komi","36","0","RUS",NA,NA,NA,NA
"koryak","37","27","RUS",NA,NA,NA,NA
"kostroma","38","0","RUS",NA,NA,NA,NA
"krasnodar","39","0","RUS",NA,NA,NA,NA
"krasnoyarsk","40","40","RUS",NA,NA,NA,NA
"kurgan","41","0","RUS",NA,NA,NA,NA
"kursk","42","0","RUS",NA,NA,NA,NA
"leningrad","43","0","RUS",NA,NA,NA,NA
"lipetsk","44","0","RUS",NA,NA,NA,NA
"magaburyatdan","45","0","RUS",NA,NA,NA,NA
"mariyel","46","0","RUS",NA,NA,NA,NA
"mordovia","47","0","RUS",NA,NA,NA,NA
"moscowcity","48","21","RUS",NA,NA,NA,NA
"moskva","49","0","RUS",NA,NA,NA,NA
"murmansk","50","0","RUS",NA,NA,NA,NA
"nenets","51","5","RUS",NA,NA,NA,NA
"nizhegorod","52","0","RUS",NA,NA,NA,NA
"northossetia","53","0","RUS",NA,NA,NA,NA
"novgorod","54","0","RUS",NA,NA,NA,NA
"novosibirsk","55","0","RUS",NA,NA,NA,NA
"omsk","56","0","RUS",NA,NA,NA,NA
"orel","57","0","RUS",NA,NA,NA,NA
"orenburg","58","0","RUS",NA,NA,NA,NA
"penza","59","0","RUS",NA,NA,NA,NA
"perm","60","35","RUS",NA,NA,NA,NA
"primorye","61","0","RUS",NA,NA,NA,NA
"pskov","62","0","RUS",NA,NA,NA,NA
"rostov","63","0","RUS",NA,NA,NA,NA
"ryazan","64","0","RUS",NA,NA,NA,NA
"sakha","65","0","RUS",NA,NA,NA,NA
"sakhalin","66","0","RUS",NA,NA,NA,NA
"samara","67","0","RUS",NA,NA,NA,NA
"saratov","68","0","RUS",NA,NA,NA,NA
"smolensk","69","0","RUS",NA,NA,NA,NA
"stavropol","70","0","RUS",NA,NA,NA,NA
"sverdlovsk","71","0","RUS",NA,NA,NA,NA
"tambov","72","0","RUS",NA,NA,NA,NA
"tatarstan","73","0","RUS",NA,NA,NA,NA
"taymyr","74","40","RUS",NA,NA,NA,NA
"tomsk","75","0","RUS",NA,NA,NA,NA
"tula","76","0","RUS",NA,NA,NA,NA
"tuva","77","0","RUS",NA,NA,NA,NA
"tver","78","0","RUS",NA,NA,NA,NA
"tyumen","79","33","RUS",NA,NA,NA,NA
"udmurt","80","0","RUS",NA,NA,NA,NA
"ulyanovsk","81","0","RUS",NA,NA,NA,NA
"ustordaburyat","82","0","RUS",NA,NA,NA,NA
"vladimir","83","0","RUS",NA,NA,NA,NA
"volgograd","84","0","RUS",NA,NA,NA,NA
"vologda","85","0","RUS",NA,NA,NA,NA
"voronezh","86","0","RUS",NA,NA,NA,NA
"yamalnenets","87","0","RUS",NA,NA,NA,NA
"yaroslavl","88","0","RUS",NA,NA,NA,NA
"yevrey","89","89","RUS",NA,NA,NA,NA
"asir","1","0","SAU",NA,NA,NA,NA
"albahah","2","0","SAU",NA,NA,NA,NA
"alhududashshamaliyah","3","0","SAU",NA,NA,NA,NA
"aljawf","4","0","SAU",NA,NA,NA,NA
"almadinah","5","0","SAU",NA,NA,NA,NA
"alquassim","6","0","SAU",NA,NA,NA,NA
"arriyad","7","0","SAU",NA,NA,NA,NA
"ashsharqiyah","8","0","SAU",NA,NA,NA,NA
"hail","9","0","SAU",NA,NA,NA,NA
"jizan","10","0","SAU",NA,NA,NA,NA
"makkah","11","0","SAU",NA,NA,NA,NA
"najran","12","0","SAU",NA,NA,NA,NA
"tabuk","13","0","SAU",NA,NA,NA,NA
"bluenile","1","0","SDN",NA,NA,NA,NA
"darfur","2","0","SDN",NA,NA,NA,NA
"kassala","3","0","SDN",NA,NA,NA,NA
"khartoum","4","0","SDN",NA,NA,NA,NA
"kordofan","5","0","SDN",NA,NA,NA,NA
"northern","6","0","SDN",NA,NA,NA,NA
"dakar","1","1","SEN",NA,NA,NA,NA
"diourbel","2","2","SEN",NA,NA,NA,NA
"fatick","3","3","SEN",NA,NA,NA,NA
"kaolack","4","4","SEN",NA,NA,NA,NA
"kolda","5","5","SEN",NA,NA,NA,NA
"louga","6","6","SEN",NA,NA,NA,NA
"matam","7","7","SEN",NA,NA,NA,NA
"saintlouis","8","7","SEN",NA,NA,NA,NA
"tambacounda","9","9","SEN",NA,NA,NA,NA
"thies","10","10","SEN",NA,NA,NA,NA
"ziguinchor","11","11","SEN",NA,NA,NA,NA
"ascension","1","0","SHN",NA,NA,NA,NA
"sainthelena","2","0","SHN",NA,NA,NA,NA
"tristandacunha","3","0","SHN",NA,NA,NA,NA
"janmayen","1","0","SJM",NA,NA,NA,NA
"svalbard","2","0","SJM",NA,NA,NA,NA
"choiseul","1","0","SLB",NA,NA,NA,NA
"guadalcanal","2","0","SLB",NA,NA,NA,NA
"isabel","3","0","SLB",NA,NA,NA,NA
"makira","4","0","SLB",NA,NA,NA,NA
"malaita","5","0","SLB",NA,NA,NA,NA
"rennellandbellona","6","0","SLB",NA,NA,NA,NA
"temotu","7","0","SLB",NA,NA,NA,NA
"western","8","0","SLB",NA,NA,NA,NA
"eastern","1","0","SLE",NA,NA,NA,NA
"northern","2","0","SLE",NA,NA,NA,NA
"southern","3","0","SLE",NA,NA,NA,NA
"western","4","0","SLE",NA,NA,NA,NA
"acquaviva","1","0","SMR",NA,NA,NA,NA
"borgomaggiore","2","0","SMR",NA,NA,NA,NA
"chiesanuova","3","0","SMR",NA,NA,NA,NA
"domagnano","4","0","SMR",NA,NA,NA,NA
"faetano","5","0","SMR",NA,NA,NA,NA
"fiorentino","6","0","SMR",NA,NA,NA,NA
"montegiardino","7","0","SMR",NA,NA,NA,NA
"sanmarino","8","0","SMR",NA,NA,NA,NA
"serravalle","9","0","SMR",NA,NA,NA,NA
"awdal","1","1","SOM",NA,NA,NA,NA
"bakool","2","0","SOM",NA,NA,NA,NA
"banaadir","3","1","SOM",NA,NA,NA,NA
"bari","4","1","SOM",NA,NA,NA,NA
"bay","5","0","SOM",NA,NA,NA,NA
"galguduud","6","1","SOM",NA,NA,NA,NA
"gedo","7","0","SOM",NA,NA,NA,NA
"hiiraan","8","0","SOM",NA,NA,NA,NA
"jubbadadhexe","9","0","SOM",NA,NA,NA,NA
"jubbadahoose","10","0","SOM",NA,NA,NA,NA
"mudug","11","1","SOM",NA,NA,NA,NA
"nugaal","12","1","SOM",NA,NA,NA,NA
"sanaag","13","1","SOM",NA,NA,NA,NA
"shabeellahadhexe","14","14","SOM",NA,NA,NA,NA
"shabeellahahoose","15","0","SOM",NA,NA,NA,NA
"sool","16","1","SOM",NA,NA,NA,NA
"togdheer","17","1","SOM",NA,NA,NA,NA
"woqooyigalbeed","18","1","SOM",NA,NA,NA,NA
"miquelonlanglade","1","0","SPM",NA,NA,NA,NA
"saintpierre","2","0","SPM",NA,NA,NA,NA
"borski","1","0","SRM",NA,NA,NA,NA
"branicevski","2","0","SRM",NA,NA,NA,NA
"gradbeograd","3","0","SRM",NA,NA,NA,NA
"jablanicki","4","0","SRM",NA,NA,NA,NA
"južnobacki","5","0","SRM",NA,NA,NA,NA
"južnobanatski","6","0","SRM",NA,NA,NA,NA
"kolubarski","7","0","SRM",NA,NA,NA,NA
"macvanski","8","0","SRM",NA,NA,NA,NA
"moravicki","9","0","SRM",NA,NA,NA,NA
"nišavski","10","0","SRM",NA,NA,NA,NA
"pcinjski","11","0","SRM",NA,NA,NA,NA
"pirotski","12","0","SRM",NA,NA,NA,NA
"podunavski","13","0","SRM",NA,NA,NA,NA
"pomoravski","14","14","SRM",NA,NA,NA,NA
"rasinski","15","0","SRM",NA,NA,NA,NA
"raški","16","0","SRM",NA,NA,NA,NA
"severnobacki","17","0","SRM",NA,NA,NA,NA
"severnobanatski","18","0","SRM",NA,NA,NA,NA
"srednjebanatski","19","0","SRM",NA,NA,NA,NA
"sremski","20","0","SRM",NA,NA,NA,NA
"šumadijski","21","0","SRM",NA,NA,NA,NA
"toplicki","22","0","SRM",NA,NA,NA,NA
"zajecarski","23","0","SRM",NA,NA,NA,NA
"zapadnobacki","24","0","SRM",NA,NA,NA,NA
"zlatiborski","25","0","SRM",NA,NA,NA,NA
"bahrelghazal","1","0","SSD",NA,NA,NA,NA
"equatoria","2","0","SSD",NA,NA,NA,NA
"uppernile","3","0","SSD",NA,NA,NA,NA
"anselaraye","1","0","STL",NA,NA,NA,NA
"canaries","2","0","STL",NA,NA,NA,NA
"castries","3","0","STL",NA,NA,NA,NA
"choiseul","4","0","STL",NA,NA,NA,NA
"dennery","5","0","STL",NA,NA,NA,NA
"grosislet","6","0","STL",NA,NA,NA,NA
"laborie","7","0","STL",NA,NA,NA,NA
"micoud","8","0","STL",NA,NA,NA,NA
"soufriere","9","0","STL",NA,NA,NA,NA
"vieuxfort","10","0","STL",NA,NA,NA,NA
"principe","1","0","STP",NA,NA,NA,NA
"saotome","2","0","STP",NA,NA,NA,NA
"brokopondo","1","0","SUR",NA,NA,NA,NA
"commewijne","2","0","SUR",NA,NA,NA,NA
"coronie","3","0","SUR",NA,NA,NA,NA
"marowijne","4","0","SUR",NA,NA,NA,NA
"nickerie","5","0","SUR",NA,NA,NA,NA
"para","6","0","SUR",NA,NA,NA,NA
"paramaribo","7","0","SUR",NA,NA,NA,NA
"saramacca","8","0","SUR",NA,NA,NA,NA
"sipaliwini","9","0","SUR",NA,NA,NA,NA
"wanica","10","0","SUR",NA,NA,NA,NA
"hhohho","1","0","SWZ",NA,NA,NA,NA
"lubombo","2","0","SWZ",NA,NA,NA,NA
"manzini","3","0","SWZ",NA,NA,NA,NA
"shiselweni","4","0","SWZ",NA,NA,NA,NA
"al?asakah","1","0","SYR",NA,NA,NA,NA
"aleppo","2","0","SYR",NA,NA,NA,NA
"arraqqah","3","0","SYR",NA,NA,NA,NA
"assuwayda","4","0","SYR",NA,NA,NA,NA
"damascus","5","0","SYR",NA,NA,NA,NA
"dara","6","0","SYR",NA,NA,NA,NA
"dayrazzawr","7","0","SYR",NA,NA,NA,NA
"hamah","8","0","SYR",NA,NA,NA,NA
"hims","9","0","SYR",NA,NA,NA,NA
"idlib","10","0","SYR",NA,NA,NA,NA
"lattakia","11","0","SYR",NA,NA,NA,NA
"quneitra","12","0","SYR",NA,NA,NA,NA
"rifdimashq","13","0","SYR",NA,NA,NA,NA
"tartus","14","14","SYR",NA,NA,NA,NA
"batha","1","0","TCD",NA,NA,NA,NA
"bet","2","0","TCD",NA,NA,NA,NA
"charibaguirmi","3","0","TCD",NA,NA,NA,NA
"guera","4","0","TCD",NA,NA,NA,NA
"hadjerlamis","5","0","TCD",NA,NA,NA,NA
"kanem","6","0","TCD",NA,NA,NA,NA
"lac","7","0","TCD",NA,NA,NA,NA
"logoneoccidental","8","0","TCD",NA,NA,NA,NA
"logoneoriental","9","0","TCD",NA,NA,NA,NA
"mandoul","10","13","TCD",NA,NA,NA,NA
"mayokebbiest","11","0","TCD",NA,NA,NA,NA
"mayokebbiouest","12","0","TCD",NA,NA,NA,NA
"moyenchari","13","13","TCD",NA,NA,NA,NA
"ouaddai","14","14","TCD",NA,NA,NA,NA
"salamat","15","0","TCD",NA,NA,NA,NA
"tandjile","16","0","TCD",NA,NA,NA,NA
"villedendjamena","17","0","TCD",NA,NA,NA,NA
"wadifira","18","0","TCD",NA,NA,NA,NA
"grandturk","1","0","TCI",NA,NA,NA,NA
"middlecaicos","2","0","TCI",NA,NA,NA,NA
"northcaicos","3","0","TCI",NA,NA,NA,NA
"providencialesandwestcaicos","4","0","TCI",NA,NA,NA,NA
"saltcay","5","0","TCI",NA,NA,NA,NA
"southcaicosandeastcaicos","6","0","TCI",NA,NA,NA,NA
"centre","1","0","TGO",NA,NA,NA,NA
"kara","2","0","TGO",NA,NA,NA,NA
"maritime","3","0","TGO",NA,NA,NA,NA
"plateaux","4","0","TGO",NA,NA,NA,NA
"savanes","5","0","TGO",NA,NA,NA,NA
"amnatcharoen","1","4","THA",NA,NA,NA,NA
"angthong","2","3","THA",NA,NA,NA,NA
"bangkokmetropolis","3","3","THA",NA,NA,NA,NA
"buriram","4","4","THA",NA,NA,NA,NA
"chachoengsao","5","3","THA",NA,NA,NA,NA
"chainat","6","3","THA",NA,NA,NA,NA
"chaiyaphum","7","4","THA",NA,NA,NA,NA
"chanthaburi","8","3","THA",NA,NA,NA,NA
"chiangmai","9","1","THA",NA,NA,NA,NA
"chiangrai","10","1","THA",NA,NA,NA,NA
"chonburi","11","3","THA",NA,NA,NA,NA
"chumphon","12","2","THA",NA,NA,NA,NA
"kalasin","13","4","THA",NA,NA,NA,NA
"kamphaengphet","14","14","THA",NA,NA,NA,NA
"kanchanaburi","15","3","THA",NA,NA,NA,NA
"khonkaen","16","4","THA",NA,NA,NA,NA
"krabi","17","2","THA",NA,NA,NA,NA
"lampang","18","1","THA",NA,NA,NA,NA
"lamphun","19","1","THA",NA,NA,NA,NA
"loei","20","4","THA",NA,NA,NA,NA
"lopburi","21","3","THA",NA,NA,NA,NA
"maehongson","22","1","THA",NA,NA,NA,NA
"mahasarakham","23","4","THA",NA,NA,NA,NA
"mukdahan","24","4","THA",NA,NA,NA,NA
"nakhonnayok","25","3","THA",NA,NA,NA,NA
"nakhonpathom","26","3","THA",NA,NA,NA,NA
"nakhonphanom","27","4","THA",NA,NA,NA,NA
"nakhonratchasima","28","4","THA",NA,NA,NA,NA
"nakhonsawan","29","1","THA",NA,NA,NA,NA
"nakhonsithammarat","30","2","THA",NA,NA,NA,NA
"nan","31","1","THA",NA,NA,NA,NA
"narathiwat","32","2","THA",NA,NA,NA,NA
"nongbualamphu","33","4","THA",NA,NA,NA,NA
"nongkhai","34","4","THA",NA,NA,NA,NA
"nonthaburi","35","3","THA",NA,NA,NA,NA
"pathumthani","36","3","THA",NA,NA,NA,NA
"pattani","37","2","THA",NA,NA,NA,NA
"phangnga","38","2","THA",NA,NA,NA,NA
"phatthalungsongkhlalake","39","0","THA",NA,NA,NA,NA
"phatthalung","40","2","THA",NA,NA,NA,NA
"phayao","41","1","THA",NA,NA,NA,NA
"phetchabun","42","1","THA",NA,NA,NA,NA
"phetchaburi","43","3","THA",NA,NA,NA,NA
"phichit","44","1","THA",NA,NA,NA,NA
"phitsanulok","45","1","THA",NA,NA,NA,NA
"phranakhonsiayutthaya","46","3","THA",NA,NA,NA,NA
"phrae","47","1","THA",NA,NA,NA,NA
"phuket","48","2","THA",NA,NA,NA,NA
"prachinburi","49","3","THA",NA,NA,NA,NA
"prachuapkhirikhan","50","3","THA",NA,NA,NA,NA
"ranong","51","2","THA",NA,NA,NA,NA
"ratchaburi","52","3","THA",NA,NA,NA,NA
"rayong","53","3","THA",NA,NA,NA,NA
"roiet","54","4","THA",NA,NA,NA,NA
"sakaeo","55","3","THA",NA,NA,NA,NA
"sakonnakhon","56","4","THA",NA,NA,NA,NA
"samutprakan","57","3","THA",NA,NA,NA,NA
"samutsakhon","58","3","THA",NA,NA,NA,NA
"samutsongkhram","59","3","THA",NA,NA,NA,NA
"saraburi","60","3","THA",NA,NA,NA,NA
"satun","61","2","THA",NA,NA,NA,NA
"sisaket","62","4","THA",NA,NA,NA,NA
"singburi","63","3","THA",NA,NA,NA,NA
"songkhlasongkhlalake","64","0","THA",NA,NA,NA,NA
"songkhla","65","2","THA",NA,NA,NA,NA
"sukhothai","66","1","THA",NA,NA,NA,NA
"suphanburi","67","3","THA",NA,NA,NA,NA
"suratthani","68","2","THA",NA,NA,NA,NA
"surin","69","4","THA",NA,NA,NA,NA
"tak","70","1","THA",NA,NA,NA,NA
"trang","71","2","THA",NA,NA,NA,NA
"trat","72","3","THA",NA,NA,NA,NA
"ubonratchathani","73","4","THA",NA,NA,NA,NA
"udonthani","74","4","THA",NA,NA,NA,NA
"uthaithani","75","1","THA",NA,NA,NA,NA
"uttaradit","76","1","THA",NA,NA,NA,NA
"yala","77","2","THA",NA,NA,NA,NA
"yasothon","78","4","THA",NA,NA,NA,NA
"gornobadakhshan","1","0","TJK",NA,NA,NA,NA
"khatlon","2","0","TJK",NA,NA,NA,NA
"leninabad","3","0","TJK",NA,NA,NA,NA
"tadzhikistanterritories","4","0","TJK",NA,NA,NA,NA
"anafu","1","0","TKL",NA,NA,NA,NA
"fakaofo","2","0","TKL",NA,NA,NA,NA
"nukunonu","3","0","TKL",NA,NA,NA,NA
"ahal","1","0","TKM",NA,NA,NA,NA
"balkan","2","0","TKM",NA,NA,NA,NA
"chardzhou","3","0","TKM",NA,NA,NA,NA
"mary","4","0","TKM",NA,NA,NA,NA
"tashauz","5","0","TKM",NA,NA,NA,NA
"aileu","1","0","TLS",NA,NA,NA,NA
"ainaro","2","0","TLS",NA,NA,NA,NA
"ambeno","3","0","TLS",NA,NA,NA,NA
"baucau","4","0","TLS",NA,NA,NA,NA
"bobonaro","5","0","TLS",NA,NA,NA,NA
"covalima","6","0","TLS",NA,NA,NA,NA
"dili","7","0","TLS",NA,NA,NA,NA
"ermera","8","0","TLS",NA,NA,NA,NA
"lautem","9","0","TLS",NA,NA,NA,NA
"liquica","10","0","TLS",NA,NA,NA,NA
"manatuto","11","0","TLS",NA,NA,NA,NA
"manufahi","12","0","TLS",NA,NA,NA,NA
"viqueque","13","0","TLS",NA,NA,NA,NA
"eua","1","0","TON",NA,NA,NA,NA
"haapai","2","0","TON",NA,NA,NA,NA
"niuas","3","0","TON",NA,NA,NA,NA
"tongatapu","4","0","TON",NA,NA,NA,NA
"vavau","5","0","TON",NA,NA,NA,NA
"chaguanas","1","0","TTO",NA,NA,NA,NA
"couvatabaquitetalparo","2","0","TTO",NA,NA,NA,NA
"diegomartin","3","0","TTO",NA,NA,NA,NA
"mayarorioclaro","4","0","TTO",NA,NA,NA,NA
"penaldebe","5","0","TTO",NA,NA,NA,NA
"pointfortin","6","0","TTO",NA,NA,NA,NA
"portofspain","7","0","TTO",NA,NA,NA,NA
"princestown","8","0","TTO",NA,NA,NA,NA
"sanfernando","9","0","TTO",NA,NA,NA,NA
"sanjuanlaventille","10","0","TTO",NA,NA,NA,NA
"sangregrande","11","0","TTO",NA,NA,NA,NA
"siparia","12","0","TTO",NA,NA,NA,NA
"tobago","13","0","TTO",NA,NA,NA,NA
"tunapunapiarco","14","14","TTO",NA,NA,NA,NA
"ariana","1","0","TUN",NA,NA,NA,NA
"beja","2","0","TUN",NA,NA,NA,NA
"benaroustunissud","3","0","TUN",NA,NA,NA,NA
"bizerte","4","0","TUN",NA,NA,NA,NA
"gabes","5","0","TUN",NA,NA,NA,NA
"gafsa","6","0","TUN",NA,NA,NA,NA
"jendouba","7","0","TUN",NA,NA,NA,NA
"kairouan","8","0","TUN",NA,NA,NA,NA
"kasserine","9","0","TUN",NA,NA,NA,NA
"kebili","10","0","TUN",NA,NA,NA,NA
"lekef","11","0","TUN",NA,NA,NA,NA
"mahdia","12","0","TUN",NA,NA,NA,NA
"manubah","13","0","TUN",NA,NA,NA,NA
"medenine","14","14","TUN",NA,NA,NA,NA
"monastir","15","0","TUN",NA,NA,NA,NA
"nabeul","16","0","TUN",NA,NA,NA,NA
"sfax","17","0","TUN",NA,NA,NA,NA
"sidibouzid","18","0","TUN",NA,NA,NA,NA
"siliana","19","0","TUN",NA,NA,NA,NA
"sousse","20","0","TUN",NA,NA,NA,NA
"tataouine","21","0","TUN",NA,NA,NA,NA
"tozeur","22","0","TUN",NA,NA,NA,NA
"tunis","23","0","TUN",NA,NA,NA,NA
"zaghouan","24","0","TUN",NA,NA,NA,NA
"funafuti","1","0","TUV",NA,NA,NA,NA
"nanumanga","2","0","TUV",NA,NA,NA,NA
"nanumea","3","0","TUV",NA,NA,NA,NA
"niutao","4","0","TUV",NA,NA,NA,NA
"nui","5","0","TUV",NA,NA,NA,NA
"nukufetau","6","0","TUV",NA,NA,NA,NA
"nukulaelae","7","0","TUV",NA,NA,NA,NA
"vaitupu","8","0","TUV",NA,NA,NA,NA
"kaohsiung","1","1","TWN",NA,NA,NA,NA
"pratasislands","2","1","TWN",NA,NA,NA,NA
"taipei","3","1","TWN",NA,NA,NA,NA
"taiwan","4","1","TWN",NA,NA,NA,NA
"arusha","1","0","TZA",NA,NA,NA,NA
"daressalaam","2","0","TZA",NA,NA,NA,NA
"dodoma","3","0","TZA",NA,NA,NA,NA
